Date,Bulletin,Obs Code,Residual RA,Residual Dec
9/29/2022,2022-S340,G96,0.0,0.2
9/29/2022,2022-S340,204,0.3,0.2
9/29/2022,2022-S340,858,0.1,0.1
9/29/2022,2022-S340,G96,0.1,0.1
9/29/2022,2022-S340,J95,0.0,0.0
9/29/2022,2022-S340,858,0.3,0.2
9/29/2022,2022-S340,I52,0.1,0.0
9/29/2022,2022-S340,J95,0.0,0.3
9/29/2022,2022-S340,654,0.1,0.0
9/29/2022,2022-S340,I52,0.4,0.0
9/29/2022,2022-S340,033,0.6,0.2
9/29/2022,2022-S340,654,0.1,0.1
9/29/2022,2022-S340,I52,0.0,0.1
9/29/2022,2022-S340,033,0.1,0.2
9/29/2022,2022-S340,654,0.1,0.1
9/29/2022,2022-S340,L06,0.3,0.1
9/29/2022,2022-S340,033,0.4,0.2
9/29/2022,2022-S340,H21,0.0,0.0
9/29/2022,2022-S340,L06,0.1,0.3
9/29/2022,2022-S340,033,0.1,0.1
9/29/2022,2022-S340,H21,0.1,0.0
9/29/2022,2022-S340,L06,0.2,0.5
9/29/2022,2022-S340,H21,0.1,0.4
9/29/2022,2022-S340,H21,0.1,0.3
9/29/2022,2022-S340,104,0.3,1.0
9/29/2022,2022-S340,H21,0.3,0.0
9/29/2022,2022-S340,H21,0.1,0.3
9/29/2022,2022-S340,104,0.1,0.3
9/29/2022,2022-S340,H21,0.2,0.0
9/29/2022,2022-S340,858,0.4,0.1
9/29/2022,2022-S340,104,0.0,0.2
9/29/2022,2022-S340,H21,0.0,0.2
9/29/2022,2022-S340,858,0.1,0.2
9/29/2022,2022-S340,Z41,0.2,1.0
9/29/2022,2022-S340,W34,0.4,0.2
9/29/2022,2022-S340,858,0.3,0.0
9/29/2022,2022-S340,204,0.4,0.2
9/29/2022,2022-S340,W34,0.4,0.6
9/29/2022,2022-S355,F51,0.0,0.0
9/29/2022,2022-S355,033,0.1,0.3
9/29/2022,2022-S355,654,0.0,0.0
9/29/2022,2022-S355,F51,0.1,0.1
9/29/2022,2022-S355,033,0.9,0.2
9/29/2022,2022-S355,654,0.1,0.0
9/29/2022,2022-S355,F51,0.2,0.1
9/29/2022,2022-S355,807,0.1,0.2
9/29/2022,2022-S355,J95,0.3,0.2
9/29/2022,2022-S355,F51,0.1,0.0
9/29/2022,2022-S355,807,0.2,0.1
9/29/2022,2022-S355,033,0.2,0.1
9/29/2022,2022-S355,F51,0.1,0.0
9/29/2022,2022-S355,807,0.2,0.1
9/29/2022,2022-S355,033,0.3,0.1
9/29/2022,2022-S355,F52,0.8,0.4
9/29/2022,2022-S355,H21,0.0,0.3
9/29/2022,2022-S355,033,0.2,0.2
9/29/2022,2022-S355,F52,0.0,0.0
9/29/2022,2022-S355,H21,0.1,0.4
9/29/2022,2022-S355,J95,0.2,0.3
9/29/2022,2022-S355,F52,0.3,0.0
9/29/2022,2022-S355,H21,0.1,0.4
9/29/2022,2022-S355,J95,0.1,0.6
9/29/2022,2022-S355,F52,1.6,0.6
9/29/2022,2022-S355,H21,0.1,0.2
9/29/2022,2022-S355,J95,0.2,0.2
9/29/2022,2022-S355,033,0.0,0.5
9/29/2022,2022-S355,654,0.1,0.0
9/29/2022,2022-S358,F52,0.2,0.1
9/29/2022,2022-S358,033,0.1,0.2
9/29/2022,2022-S358,654,0.0,0.3
9/29/2022,2022-S358,F52,0.1,0.0
9/29/2022,2022-S358,033,0.1,0.7
9/29/2022,2022-S358,J95,0.2,0.2
9/29/2022,2022-S358,F52,0.1,0.1
9/29/2022,2022-S358,H21,0.1,0.4
9/29/2022,2022-S358,J95,0.1,0.0
9/29/2022,2022-S358,F52,0.2,0.1
9/29/2022,2022-S358,H21,0.0,0.0
9/29/2022,2022-S358,J95,0.1,0.0
9/29/2022,2022-S358,F52,0.1,0.1
9/29/2022,2022-S358,H21,0.3,0.0
9/29/2022,2022-S358,033,0.1,0.2
9/29/2022,2022-S358,F52,0.3,1.1
9/29/2022,2022-S358,807,0.1,0.3
9/29/2022,2022-S358,033,0.1,0.1
9/29/2022,2022-S358,F52,0.0,0.3
9/29/2022,2022-S358,807,0.9,0.2
9/29/2022,2022-S358,033,0.1,0.3
9/29/2022,2022-S358,F52,0.2,0.7
9/29/2022,2022-S358,807,0.6,0.1
9/29/2022,2022-S358,033,0.1,0.2
9/29/2022,2022-S358,033,0.1,0.5
9/29/2022,2022-S358,654,0.1,0.3
9/29/2022,2022-S358,033,0.3,0.2
9/29/2022,2022-S358,654,0.0,0.3
10/3/2022,2022-T34 ,W94,0.3,0.4
10/3/2022,2022-T34 ,807,0.1,0.9
10/3/2022,2022-T34 ,W95,0.7,0.2
10/3/2022,2022-T34 ,W94,0.2,0.0
10/3/2022,2022-T34 ,L87,0.1,0.2
10/3/2022,2022-T34 ,W95,1.0,0.8
10/3/2022,2022-T34 ,W94,0.1,0.0
10/3/2022,2022-T34 ,807,2.2,0.3
10/3/2022,2022-T34 ,W95,0.4,0.7
10/3/2022,2022-T34 ,W95,0.4,0.2
10/3/2022,2022-T34 ,807,0.2,0.2
10/3/2022,2022-T34 ,474,0.1,0.1
10/3/2022,2022-T34 ,W95,0.9,0.1
10/3/2022,2022-T34 ,654,0.1,0.2
10/3/2022,2022-T34 ,474,0.2,0.4
10/3/2022,2022-T34 ,W95,0.3,0.4
10/3/2022,2022-T34 ,654,0.1,0.0
10/3/2022,2022-T34 ,474,0.3,0.4
10/3/2022,2022-T34 ,W95,0.7,1.2
10/3/2022,2022-T34 ,654,0.2,0.0
10/3/2022,2022-T34 ,474,0.4,0.3
10/3/2022,2022-T34 ,W95,0.8,0.4
10/3/2022,2022-T34 ,H21,0.0,0.0
10/3/2022,2022-T34 ,474,0.0,0.1
10/3/2022,2022-T34 ,W95,1.6,0.6
10/3/2022,2022-T34 ,H21,0.0,0.4
10/3/2022,2022-T34 ,Y00,0.0,0.0
10/3/2022,2022-T34 ,L87,0.0,0.5
10/3/2022,2022-T34 ,654,0.0,0.0
10/3/2022,2022-T34 ,Y00,0.5,0.2
10/3/2022,2022-T34 ,L87,0.1,0.1
10/3/2022,2022-T34 ,H21,0.3,0.3
10/3/2022,2022-T34 ,Y00,0.1,0.2
10/3/2022,2022-T35 ,F51,0.0,0.0
10/3/2022,2022-T35 ,H21,0.0,0.1
10/3/2022,2022-T35 ,474,0.0,0.0
10/3/2022,2022-T35 ,F51,0.0,0.1
10/3/2022,2022-T35 ,654,0.2,0.0
10/3/2022,2022-T35 ,L01,0.2,0.5
10/3/2022,2022-T35 ,F51,0.1,0.0
10/3/2022,2022-T35 ,H21,0.1,0.1
10/3/2022,2022-T35 ,L01,0.4,0.5
10/3/2022,2022-T35 ,F51,0.0,0.0
10/3/2022,2022-T35 ,654,0.0,0.1
10/3/2022,2022-T35 ,L01,0.5,0.0
10/3/2022,2022-T35 ,F52,0.2,0.1
10/3/2022,2022-T35 ,654,0.1,0.1
10/3/2022,2022-T35 ,L01,0.1,0.6
10/3/2022,2022-T35 ,F52,0.0,0.1
10/3/2022,2022-T35 ,474,0.1,0.0
10/3/2022,2022-T35 ,L01,0.3,0.8
10/3/2022,2022-T35 ,H21,0.1,0.0
10/3/2022,2022-T35 ,474,0.1,0.1
10/3/2022,2022-T42 ,F51,1.2,1.7
10/3/2022,2022-T42 ,H21,0.0,0.2
10/3/2022,2022-T42 ,654,0.2,0.1
10/3/2022,2022-T42 ,F51,0.0,0.1
10/3/2022,2022-T42 ,H21,0.3,0.1
10/3/2022,2022-T42 ,L01,0.3,0.2
10/3/2022,2022-T42 ,F51,0.1,0.0
10/3/2022,2022-T42 ,H21,0.1,0.1
10/3/2022,2022-T42 ,L01,0.4,0.6
10/3/2022,2022-T42 ,F51,0.1,0.1
10/3/2022,2022-T42 ,H21,0.2,0.0
10/3/2022,2022-T42 ,L01,0.5,0.5
10/3/2022,2022-T42 ,204,0.1,0.3
10/3/2022,2022-T42 ,H36,0.3,0.1
10/3/2022,2022-T42 ,L01,0.3,0.0
10/3/2022,2022-T42 ,204,0.1,0.4
10/3/2022,2022-T42 ,654,0.1,0.0
10/3/2022,2022-T42 ,L01,0.0,0.2
10/3/2022,2022-T42 ,H36,0.4,0.4
10/3/2022,2022-T42 ,654,0.1,0.0
10/4/2022,2022-T51 ,G96,0.2,0.3
10/4/2022,2022-T51 ,474,0.0,0.1
10/4/2022,2022-T51 ,807,0.1,0.1
10/4/2022,2022-T51 ,G96,0.2,0.6
10/4/2022,2022-T51 ,474,0.2,0.2
10/4/2022,2022-T51 ,654,0.2,0.2
10/4/2022,2022-T51 ,G96,0.2,0.5
10/4/2022,2022-T51 ,L01,0.4,0.4
10/4/2022,2022-T51 ,654,0.3,0.3
10/4/2022,2022-T51 ,G96,0.2,0.1
10/4/2022,2022-T51 ,L01,0.8,0.8
10/4/2022,2022-T51 ,654,0.2,0.3
10/4/2022,2022-T51 ,I52,0.3,0.0
10/4/2022,2022-T51 ,L01,0.0,0.8
10/4/2022,2022-T51 ,958,1.1,0.6
10/4/2022,2022-T51 ,I52,0.0,0.2
10/4/2022,2022-T51 ,L01,0.6,0.4
10/4/2022,2022-T51 ,958,0.4,0.9
10/4/2022,2022-T51 ,I52,0.0,0.1
10/4/2022,2022-T51 ,L01,0.3,0.9
10/4/2022,2022-T51 ,958,0.1,0.6
10/4/2022,2022-T51 ,I52,0.3,0.2
10/4/2022,2022-T51 ,807,1.2,0.6
10/4/2022,2022-T51 ,474,0.2,0.8
10/4/2022,2022-T51 ,807,0.6,0.3
10/4/2022,2022-T53 ,F51,0.0,0.3
10/4/2022,2022-T53 ,H21,0.2,0.1
10/4/2022,2022-T53 ,I52,0.1,0.2
10/4/2022,2022-T53 ,F51,0.2,0.3
10/4/2022,2022-T53 ,H21,0.1,0.3
10/4/2022,2022-T53 ,I52,0.2,0.3
10/4/2022,2022-T53 ,F51,0.1,0.1
10/4/2022,2022-T53 ,654,0.0,0.3
10/4/2022,2022-T53 ,I52,0.4,0.8
10/4/2022,2022-T53 ,F52,0.0,0.1
10/4/2022,2022-T53 ,654,0.0,0.1
10/4/2022,2022-T53 ,L01,0.2,0.1
10/4/2022,2022-T53 ,F52,0.2,0.0
10/4/2022,2022-T53 ,654,0.1,0.2
10/4/2022,2022-T53 ,L01,0.4,0.2
10/4/2022,2022-T53 ,H21,0.3,0.1
10/4/2022,2022-T53 ,I52,0.2,0.1
10/4/2022,2022-T53 ,L01,0.2,0.2
10/4/2022,2022-T67 ,T08,0.5,0.0
10/4/2022,2022-T67 ,204,0.2,0.0
10/4/2022,2022-T67 ,H21,0.1,0.0
10/4/2022,2022-T67 ,T08,0.1,0.5
10/4/2022,2022-T67 ,958,0.5,0.3
10/4/2022,2022-T67 ,H21,0.0,0.1
10/4/2022,2022-T67 ,T08,0.3,0.0
10/4/2022,2022-T67 ,L06,0.2,0.1
10/4/2022,2022-T67 ,H21,0.1,0.1
10/4/2022,2022-T67 ,T08,1.1,0.3
10/4/2022,2022-T67 ,L06,0.1,0.1
10/4/2022,2022-T67 ,658,0.4,1.9
10/4/2022,2022-T67 ,L01,0.2,0.5
10/4/2022,2022-T67 ,958,0.5,0.3
10/4/2022,2022-T67 ,658,0.0,1.3
10/4/2022,2022-T67 ,L01,0.1,0.4
10/4/2022,2022-T67 ,204,0.2,0.0
10/4/2022,2022-T67 ,658,0.1,1.0
10/4/2022,2022-T67 ,L01,0.2,0.3
10/4/2022,2022-T67 ,L06,0.0,0.1
10/4/2022,2022-T67 ,658,0.1,0.7
10/4/2022,2022-T67 ,L01,0.2,0.2
10/4/2022,2022-T67 ,203,0.2,0.1
10/4/2022,2022-T67 ,658,0.8,0.3
10/4/2022,2022-T67 ,L01,0.5,0.3
10/4/2022,2022-T67 ,203,0.1,0.0
10/4/2022,2022-T67 ,U55,0.1,0.3
10/4/2022,2022-T67 ,595,0.6,0.3
10/4/2022,2022-T67 ,203,0.2,0.0
10/4/2022,2022-T67 ,U55,0.1,0.3
10/4/2022,2022-T67 ,595,0.6,0.7
10/4/2022,2022-T67 ,K63,0.1,0.1
10/4/2022,2022-T67 ,U55,0.0,0.8
10/4/2022,2022-T67 ,595,0.5,0.6
10/4/2022,2022-T67 ,K63,0.1,0.2
10/4/2022,2022-T67 ,654,0.0,0.1
10/4/2022,2022-T67 ,595,0.1,0.3
10/4/2022,2022-T67 ,K63,0.2,0.2
10/4/2022,2022-T67 ,654,0.0,0.1
10/4/2022,2022-T67 ,104,0.1,0.0
10/4/2022,2022-T67 ,H36,0.3,0.2
10/4/2022,2022-T67 ,654,0.0,0.0
10/4/2022,2022-T67 ,104,0.2,0.1
10/4/2022,2022-T67 ,H36,0.3,0.1
10/4/2022,2022-T67 ,654,0.0,0.1
10/4/2022,2022-T67 ,104,0.2,0.5
10/4/2022,2022-T67 ,H36,0.3,0.2
10/4/2022,2022-T67 ,G02,0.0,1.2
10/4/2022,2022-T67 ,204,0.1,0.0
10/4/2022,2022-T67 ,H21,0.1,0.1
10/4/2022,2022-T67 ,G02,0.1,0.9
10/4/2022,2022-T67 ,958,0.3,0.5
10/4/2022,2022-T67 ,H21,0.1,0.1
10/4/2022,2022-T67 ,G02,1.3,1.3
10/5/2022,2022-T81 ,G96,0.1,0.0
10/5/2022,2022-T81 ,H21,0.3,0.0
10/5/2022,2022-T81 ,H21,0.5,0.2
10/5/2022,2022-T81 ,G96,0.2,0.2
10/5/2022,2022-T81 ,H21,0.2,0.1
10/5/2022,2022-T81 ,H21,0.3,0.2
10/5/2022,2022-T81 ,G96,0.1,0.2
10/5/2022,2022-T81 ,I52,0.6,0.3
10/5/2022,2022-T81 ,I52,0.3,0.1
10/5/2022,2022-T81 ,G96,0.2,0.1
10/5/2022,2022-T81 ,I52,0.0,0.5
10/5/2022,2022-T81 ,I52,0.4,0.0
10/5/2022,2022-T81 ,F52,0.0,0.0
10/5/2022,2022-T81 ,I52,0.6,0.2
10/5/2022,2022-T81 ,I52,0.6,0.0
10/5/2022,2022-T81 ,F52,0.1,0.1
10/5/2022,2022-T81 ,I52,0.0,0.3
10/5/2022,2022-T81 ,I52,0.1,0.3
10/5/2022,2022-T81 ,F52,0.1,0.1
10/5/2022,2022-T81 ,654,0.1,0.0
10/5/2022,2022-T81 ,H21,0.0,0.1
10/5/2022,2022-T81 ,Z84,0.4,0.5
10/5/2022,2022-T81 ,654,0.0,0.0
10/5/2022,2022-T81 ,H21,0.0,0.1
10/5/2022,2022-T81 ,H21,0.1,0.1
10/5/2022,2022-T81 ,654,0.1,0.1
10/5/2022,2022-T81 ,H21,0.1,0.1
10/5/2022,2022-T85 ,F52,0.0,0.2
10/5/2022,2022-T85 ,F51,0.0,0.0
10/5/2022,2022-T85 ,654,0.1,0.0
10/5/2022,2022-T85 ,F52,0.0,0.1
10/5/2022,2022-T85 ,568,0.0,0.0
10/5/2022,2022-T85 ,654,0.0,0.2
10/5/2022,2022-T85 ,F52,0.1,0.1
10/5/2022,2022-T85 ,568,0.0,0.0
10/5/2022,2022-T85 ,568,0.0,0.0
10/5/2022,2022-T85 ,F51,0.0,0.1
10/5/2022,2022-T85 ,568,0.0,0.0
10/5/2022,2022-T85 ,568,0.0,0.0
10/5/2022,2022-T85 ,F51,0.0,0.1
10/5/2022,2022-T85 ,H21,0.2,0.5
10/5/2022,2022-T85 ,568,0.0,0.0
10/5/2022,2022-T85 ,F51,0.1,0.1
10/5/2022,2022-T85 ,H21,0.1,0.3
10/5/2022,2022-T85 ,F51,0.0,0.0
10/5/2022,2022-T85 ,654,0.0,0.0
10/7/2022,2022-T104,F52,0.1,0.0
10/7/2022,2022-T104,H21,0.3,1.0
10/7/2022,2022-T104,568,0.0,0.1
10/7/2022,2022-T104,F52,0.2,0.1
10/7/2022,2022-T104,H21,0.2,0.5
10/7/2022,2022-T104,568,0.0,0.0
10/7/2022,2022-T104,F52,0.0,0.1
10/7/2022,2022-T104,H21,0.0,0.3
10/7/2022,2022-T104,V06,0.3,0.1
10/7/2022,2022-T104,L01,0.3,0.1
10/7/2022,2022-T104,654,0.0,0.0
10/7/2022,2022-T104,V06,0.2,0.1
10/7/2022,2022-T104,L01,0.4,0.5
10/7/2022,2022-T104,654,0.0,0.0
10/7/2022,2022-T104,V06,0.2,0.3
10/7/2022,2022-T104,L01,0.3,0.2
10/7/2022,2022-T104,654,0.1,0.0
10/7/2022,2022-T104,V06,0.2,0.4
10/7/2022,2022-T104,L01,0.4,0.2
10/7/2022,2022-T104,654,0.0,0.0
10/7/2022,2022-T104,H21,0.3,0.8
10/7/2022,2022-T104,568,0.0,0.0
10/17/2022,2022-U14 ,K88,0.7,0.1
10/17/2022,2022-U14 ,K88,0.5,0.5
10/17/2022,2022-U14 ,F51,0.0,0.0
10/17/2022,2022-U14 ,K88,0.9,0.4
10/17/2022,2022-U14 ,K88,0.6,0.5
10/17/2022,2022-U14 ,F51,0.2,0.0
10/17/2022,2022-U14 ,K88,0.6,0.8
10/17/2022,2022-U14 ,K88,0.3,0.1
10/17/2022,2022-U14 ,F51,0.3,0.0
10/17/2022,2022-U14 ,K88,1.0,0.1
10/17/2022,2022-U14 ,K88,0.3,0.2
10/17/2022,2022-U14 ,F51,0.0,0.0
10/17/2022,2022-U14 ,K88,0.4,0.4
10/17/2022,2022-U14 ,K88,0.5,0.5
10/17/2022,2022-U14 ,F51,0.3,0.0
10/17/2022,2022-U14 ,K88,0.8,0.6
10/17/2022,2022-U14 ,204,0.2,0.0
10/17/2022,2022-U14 ,L04,0.2,0.1
10/17/2022,2022-U14 ,K88,0.5,0.2
10/17/2022,2022-U14 ,K88,0.5,0.1
10/17/2022,2022-U14 ,L04,0.5,0.0
10/17/2022,2022-U14 ,K88,0.3,0.1
10/17/2022,2022-U14 ,Y00,0.7,0.2
10/17/2022,2022-U14 ,L04,0.1,0.5
10/17/2022,2022-U14 ,K88,0.6,0.1
10/17/2022,2022-U14 ,Y00,0.4,0.1
10/17/2022,2022-U14 ,L18,0.5,0.3
10/17/2022,2022-U14 ,K88,0.6,0.3
10/17/2022,2022-U14 ,204,0.0,0.0
10/17/2022,2022-U14 ,L18,0.3,0.5
10/17/2022,2022-U14 ,L01,0.4,0.1
10/17/2022,2022-U14 ,Y00,0.5,0.2
10/17/2022,2022-U14 ,L18,0.2,0.1
10/17/2022,2022-U14 ,L01,0.4,0.2
10/17/2022,2022-U14 ,204,0.2,0.2
10/17/2022,2022-U14 ,L18,0.3,0.2
10/17/2022,2022-U14 ,L01,0.2,0.1
10/17/2022,2022-U14 ,U55,1.1,2.6
10/17/2022,2022-U14 ,C82,0.1,1.2
10/17/2022,2022-U14 ,L01,0.2,0.0
10/17/2022,2022-U14 ,U55,1.8,1.7
10/17/2022,2022-U14 ,C82,0.6,1.2
10/17/2022,2022-U14 ,L01,0.3,0.0
10/17/2022,2022-U14 ,I52,0.1,0.1
10/17/2022,2022-U14 ,K83,0.4,0.0
10/17/2022,2022-U14 ,K88,0.7,0.3
10/17/2022,2022-U14 ,I52,0.1,0.0
10/17/2022,2022-U14 ,K83,0.1,0.1
10/17/2022,2022-U14 ,K88,0.3,0.5
10/17/2022,2022-U14 ,I52,0.1,0.0
10/17/2022,2022-U14 ,G02,0.5,0.4
10/17/2022,2022-U14 ,K88,0.5,0.3
10/17/2022,2022-U14 ,I52,0.1,0.0
10/17/2022,2022-U14 ,G02,0.1,0.3
10/17/2022,2022-U14 ,K88,0.7,0.0
10/17/2022,2022-U14 ,654,0.1,0.0
10/17/2022,2022-U14 ,K83,0.2,0.2
10/17/2022,2022-U14 ,L01,0.1,0.0
10/17/2022,2022-U14 ,H21,0.5,0.2
10/17/2022,2022-U14 ,K78,0.1,0.3
10/17/2022,2022-U14 ,L01,0.3,0.2
10/17/2022,2022-U14 ,H21,0.3,0.1
10/17/2022,2022-U14 ,104,0.3,0.1
10/17/2022,2022-U14 ,L01,0.4,0.1
10/17/2022,2022-U14 ,H21,0.3,0.0
10/17/2022,2022-U14 ,K78,0.2,0.1
10/17/2022,2022-U14 ,L01,0.3,0.2
10/17/2022,2022-U14 ,H21,0.5,0.1
10/17/2022,2022-U14 ,K78,1.0,0.2
10/17/2022,2022-U14 ,L01,0.1,0.1
10/17/2022,2022-U14 ,H21,0.3,0.1
10/17/2022,2022-U14 ,G02,0.6,0.4
10/17/2022,2022-U14 ,L01,0.1,0.1
10/17/2022,2022-U14 ,H21,0.4,0.2
10/17/2022,2022-U14 ,104,0.2,0.1
10/17/2022,2022-U14 ,L01,0.1,0.2
10/17/2022,2022-U14 ,654,0.0,0.0
10/17/2022,2022-U14 ,K63,0.2,0.3
10/17/2022,2022-U14 ,L01,0.1,0.0
10/17/2022,2022-U14 ,654,0.0,0.0
10/17/2022,2022-U14 ,104,0.2,0.0
10/17/2022,2022-U14 ,K88,0.3,0.0
10/17/2022,2022-U14 ,F51,0.1,0.0
10/17/2022,2022-U14 ,K63,0.4,0.3
10/17/2022,2022-U14 ,K88,0.4,0.1
10/17/2022,2022-U14 ,F51,0.0,0.0
10/17/2022,2022-U14 ,K63,0.8,0.2
10/17/2022,2022-U14 ,K88,0.2,0.5
10/17/2022,2022-U14 ,F51,0.1,0.1
10/17/2022,2022-U21 ,F51,0.1,0.1
10/17/2022,2022-U21 ,L01,0.3,0.4
10/17/2022,2022-U21 ,I52,0.4,0.2
10/17/2022,2022-U21 ,F51,0.0,0.0
10/17/2022,2022-U21 ,L01,0.7,0.5
10/17/2022,2022-U21 ,I52,0.1,0.2
10/17/2022,2022-U21 ,F51,0.1,0.1
10/17/2022,2022-U21 ,204,0.1,0.3
10/17/2022,2022-U21 ,I52,0.1,0.2
10/17/2022,2022-U21 ,F51,0.1,0.0
10/17/2022,2022-U21 ,204,0.1,0.1
10/17/2022,2022-U21 ,654,0.0,0.0
10/17/2022,2022-U21 ,F51,0.4,0.1
10/17/2022,2022-U21 ,807,0.1,0.4
10/17/2022,2022-U21 ,654,0.1,0.1
10/17/2022,2022-U21 ,F51,0.3,0.1
10/17/2022,2022-U21 ,807,0.1,0.1
10/17/2022,2022-U21 ,654,0.1,0.0
10/17/2022,2022-U21 ,L01,0.4,0.0
10/17/2022,2022-U21 ,807,0.5,0.1
10/17/2022,2022-U21 ,F52,0.1,0.1
10/17/2022,2022-U21 ,L01,0.0,0.4
10/17/2022,2022-U21 ,654,0.1,0.0
10/17/2022,2022-U21 ,F52,0.0,0.0
10/17/2022,2022-U21 ,L01,0.0,0.0
10/17/2022,2022-U21 ,I52,0.1,0.2
10/18/2022,2022-U25 ,T05,1.1,1.4
10/18/2022,2022-U25 ,L01,0.5,0.5
10/18/2022,2022-U25 ,H21,0.1,0.2
10/18/2022,2022-U25 ,T05,0.4,0.0
10/18/2022,2022-U25 ,L01,0.1,0.0
10/18/2022,2022-U25 ,654,0.1,0.0
10/18/2022,2022-U25 ,T05,1.7,3.3
10/18/2022,2022-U25 ,L01,0.1,0.2
10/18/2022,2022-U25 ,654,0.1,0.0
10/18/2022,2022-U25 ,T05,0.4,2.7
10/18/2022,2022-U25 ,L01,0.4,0.0
10/18/2022,2022-U25 ,654,0.1,0.0
10/18/2022,2022-U25 ,F51,0.0,0.0
10/18/2022,2022-U25 ,H21,0.1,0.0
10/18/2022,2022-U25 ,654,0.1,0.0
10/18/2022,2022-U25 ,F51,0.0,0.0
10/18/2022,2022-U25 ,H21,0.2,0.2
10/18/2022,2022-U25 ,K83,1.3,1.3
10/18/2022,2022-U25 ,L01,0.3,0.4
10/18/2022,2022-U25 ,H21,0.3,0.1
10/18/2022,2022-U25 ,K83,0.0,0.0
10/18/2022,2022-U32 ,F51,0.6,0.1
10/18/2022,2022-U32 ,K88,1.4,0.3
10/18/2022,2022-U32 ,Z99,0.0,0.2
10/18/2022,2022-U32 ,F51,0.1,0.1
10/18/2022,2022-U32 ,K88,0.0,0.2
10/18/2022,2022-U32 ,K63,0.2,0.3
10/18/2022,2022-U32 ,F51,0.2,0.1
10/18/2022,2022-U32 ,J95,0.2,0.2
10/18/2022,2022-U32 ,L01,0.2,0.0
10/18/2022,2022-U32 ,T05,1.6,0.4
10/18/2022,2022-U32 ,J95,0.4,0.3
10/18/2022,2022-U32 ,Z99,0.0,0.2
10/18/2022,2022-U32 ,T05,0.1,0.1
10/18/2022,2022-U32 ,J95,0.0,0.1
10/18/2022,2022-U32 ,104,0.1,0.2
10/18/2022,2022-U32 ,T05,0.3,0.1
10/18/2022,2022-U32 ,J95,0.1,0.0
10/18/2022,2022-U32 ,K63,0.1,0.2
10/18/2022,2022-U32 ,T05,0.2,0.3
10/18/2022,2022-U32 ,K88,0.1,0.2
10/18/2022,2022-U32 ,K63,0.0,0.2
10/18/2022,2022-U32 ,T05,0.1,0.3
10/18/2022,2022-U32 ,K88,0.2,0.2
10/18/2022,2022-U32 ,958,0.4,0.8
10/18/2022,2022-U32 ,F51,0.1,0.0
10/18/2022,2022-U32 ,K88,0.0,0.3
10/18/2022,2022-U32 ,958,0.3,0.5
10/18/2022,2022-U32 ,F51,0.1,0.0
10/18/2022,2022-U32 ,K88,0.4,0.1
10/18/2022,2022-U32 ,958,0.2,0.8
10/18/2022,2022-U32 ,F51,0.0,0.0
10/18/2022,2022-U32 ,104,0.1,0.4
10/18/2022,2022-U32 ,K88,0.6,0.1
10/18/2022,2022-U32 ,K88,0.1,0.6
10/18/2022,2022-U32 ,L01,0.2,0.1
10/18/2022,2022-U32 ,K88,0.1,0.3
10/18/2022,2022-U32 ,K88,0.5,0.2
10/18/2022,2022-U32 ,L01,0.2,0.2
10/18/2022,2022-U32 ,K88,0.2,0.4
10/18/2022,2022-U32 ,K88,0.1,0.5
10/18/2022,2022-U32 ,L01,0.1,0.4
10/18/2022,2022-U32 ,654,0.1,0.0
10/18/2022,2022-U32 ,K88,0.1,0.5
10/18/2022,2022-U32 ,L01,0.0,0.0
10/18/2022,2022-U32 ,654,0.1,0.0
10/18/2022,2022-U32 ,K88,0.2,0.6
10/18/2022,2022-U32 ,Z99,0.1,0.2
10/18/2022,2022-U32 ,654,0.1,0.1
10/18/2022,2022-U32 ,K88,0.3,0.5
10/18/2022,2022-U32 ,104,0.1,0.1
10/18/2022,2022-U33 ,G03,1.3,0.5
10/18/2022,2022-U33 ,G03,0.3,0.1
10/18/2022,2022-U33 ,104,0.1,0.1
10/18/2022,2022-U33 ,G03,2.4,1.1
10/18/2022,2022-U33 ,K63,0.7,0.3
10/18/2022,2022-U33 ,104,0.0,0.5
10/18/2022,2022-U33 ,G03,0.7,1.0
10/18/2022,2022-U33 ,K63,0.6,0.1
10/18/2022,2022-U33 ,104,0.2,0.0
10/18/2022,2022-U33 ,N88,0.2,0.1
10/18/2022,2022-U33 ,K63,1.2,0.2
10/18/2022,2022-U33 ,K88,1.0,0.2
10/18/2022,2022-U33 ,N88,0.1,0.2
10/18/2022,2022-U33 ,J95,0.0,0.2
10/18/2022,2022-U33 ,K88,0.2,0.4
10/18/2022,2022-U33 ,K92,0.1,0.3
10/18/2022,2022-U33 ,G03,0.5,0.5
10/18/2022,2022-U33 ,Z24,0.5,0.5
10/18/2022,2022-U33 ,K92,0.0,0.0
10/18/2022,2022-U33 ,J95,0.1,0.1
10/18/2022,2022-U33 ,Z24,0.3,0.4
10/18/2022,2022-U33 ,K92,0.2,0.3
10/18/2022,2022-U33 ,J95,0.1,0.2
10/18/2022,2022-U33 ,Z24,0.3,0.2
10/18/2022,2022-U33 ,Z84,0.2,0.1
10/18/2022,2022-U33 ,958,0.1,0.5
10/18/2022,2022-U33 ,654,0.3,0.0
10/18/2022,2022-U33 ,Z84,0.1,0.2
10/18/2022,2022-U33 ,L01,0.1,0.3
10/18/2022,2022-U33 ,654,0.2,0.0
10/18/2022,2022-U33 ,Z84,0.2,0.2
10/18/2022,2022-U33 ,Z99,0.3,0.1
